,tweet_id,source,rating_numerator,stage,retweet_count,favorite_count,name,text,timestamp
1197,707420581654872064,Twitter for iPhone,4,none,714,2337,Keurig,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,2016-03-09 04:19:44
1198,707387676719185920,Twitter for iPhone,10,none,1334,3596,Clarkus,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,2016-03-09 02:08:59
1199,707377100785885184,Twitter for iPhone,9,none,1113,3366,None,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,2016-03-09 01:26:57
1200,707297311098011648,Twitter for iPhone,10,none,818,2851,Cassie,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,2016-03-08 20:09:54
1201,707059547140169728,Twitter for iPhone,11,none,696,2652,Cupcake,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,2016-03-08 04:25:07
1202,707038192327901184,Twitter for iPhone,10,none,812,2245,Kathmandu,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,2016-03-08 03:00:15
1203,707021089608753152,Twitter for iPhone,12,none,1416,4192,Tucker,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,2016-03-08 01:52:18
1204,707014260413456384,Twitter for iPhone,11,none,610,2364,Ellie,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,2016-03-08 01:25:10
1205,706901761596989440,Twitter for iPhone,3,none,614,2121,Elliot,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,2016-03-07 17:58:08
1206,706681918348251136,Twitter for iPhone,12,none,1001,3415,Katie,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,2016-03-07 03:24:33
1207,706644897839910912,Twitter for iPhone,9,none,1130,2646,Shadow,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,2016-03-07 00:57:27
1208,706593038911545345,Twitter for iPhone,10,none,649,2216,None,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,2016-03-06 21:31:22
1209,706538006853918722,Twitter for iPhone,11,none,1466,3554,Oliver,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",2016-03-06 17:52:42
1210,706516534877929472,Twitter for iPhone,12,none,1059,3180,None,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,2016-03-06 16:27:23
1211,706346369204748288,Twitter for iPhone,12,none,954,3540,Koda,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,2016-03-06 05:11:12
1212,706291001778950144,Twitter for iPhone,11,none,484,1746,None,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,2016-03-06 01:31:11
1213,706265994973601792,Twitter for iPhone,11,none,957,2806,Kara,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",2016-03-05 23:51:49
1214,706166467411222528,Twitter for iPhone,7,none,1654,5294,Dexter,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,2016-03-05 17:16:20
1215,705970349788291072,Twitter for iPhone,12,none,918,3231,Lucy,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,2016-03-05 04:17:02
1216,705898680587526145,Twitter for iPhone,10,none,571,2423,Max,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,2016-03-04 23:32:15
1217,705591895322394625,Twitter for iPhone,11,none,1187,3255,None,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",2016-03-04 03:13:11
1218,705475953783398401,Twitter for iPhone,12,none,947,3026,Zara,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,2016-03-03 19:32:29
1219,705442520700944385,Twitter for iPhone,12,none,1681,4555,Cooper,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,2016-03-03 17:19:38
1220,705239209544720384,Twitter for iPhone,11,none,772,3077,Jimothy,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,2016-03-03 03:51:44
1221,705223444686888960,Twitter for iPhone,9,none,823,2640,Bode,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,2016-03-03 02:49:06
1222,705102439679201280,Twitter for iPhone,10,none,527,2209,Terrenth,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,2016-03-02 18:48:16
1223,705066031337840642,Twitter for iPhone,12,none,631,2233,Reese,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,2016-03-02 16:23:36
1224,704871453724954624,Twitter for iPhone,12,none,1151,4388,None,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,2016-03-02 03:30:25
1225,704847917308362754,Twitter for iPhone,12,none,1586,5233,None,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",2016-03-02 01:56:53
1226,704819833553219584,Twitter for iPhone,7,none,1020,2714,Chesterson,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,2016-03-02 00:05:17
1227,704499785726889984,Twitter for iPhone,12,none,1037,3005,None,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,2016-03-01 02:53:32
1228,704480331685040129,Twitter for iPhone,11,none,1095,3476,Lucia,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,2016-03-01 01:36:14
1229,704364645503647744,Twitter for iPhone,12,none,3674,8220,Bisquick,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,2016-02-29 17:56:32
1230,704113298707505153,Twitter for iPhone,8,none,583,1897,Stanley,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,2016-02-29 01:17:46
1231,704054845121142784,Twitter for iPhone,60,none,941,3008,a,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,2016-02-28 21:25:30
1232,703774238772166656,Twitter for iPhone,10,none,480,1885,None,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",2016-02-28 02:50:28
1233,703769065844768768,Twitter for iPhone,10,none,1178,3373,None,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,2016-02-28 02:29:55
1234,703631701117943808,Twitter for iPhone,11,none,705,2664,Bella,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,2016-02-27 17:24:05
1235,703425003149250560,Twitter for iPhone,9,none,1417,3891,None,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",2016-02-27 03:42:44
1236,703382836347330562,Twitter for iPhone,12,none,1171,3601,Charlie,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,2016-02-27 00:55:11
1237,703356393781329922,Twitter for iPhone,9,none,398,1962,Socks,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,2016-02-26 23:10:06
1238,703079050210877440,Twitter for iPhone,11,none,3196,7602,a,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,2016-02-26 04:48:02
1239,703041949650034688,Twitter for iPhone,10,none,12941,27075,an,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,2016-02-26 02:20:37
1240,702932127499816960,Twitter for iPhone,6,none,745,2663,Chip,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,2016-02-25 19:04:13
1241,702684942141153280,Twitter for iPhone,11,none,1108,3319,Lucy,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,2016-02-25 02:42:00
1242,702671118226825216,Twitter for iPhone,10,none,574,2260,Rambo,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,2016-02-25 01:47:04
1243,702539513671897089,Twitter for iPhone,12,none,989,2952,a,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,2016-02-24 17:04:07
1244,702321140488925184,Twitter for iPhone,12,none,1072,3365,None,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,2016-02-24 02:36:23
1245,702276748847800320,Twitter for iPhone,11,none,788,2538,None,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",2016-02-23 23:39:59
1246,702217446468493312,Twitter for iPhone,9,none,1383,4931,None,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",2016-02-23 19:44:20
1247,701981390485725185,Twitter for iPhone,12,none,1027,3546,Fiji,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,2016-02-23 04:06:20
1248,701952816642965504,Twitter for iPhone,11,none,1057,3930,Rilo,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,2016-02-23 02:12:47
1249,701889187134500865,Twitter for iPhone,11,none,1434,3636,Bilbo,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,2016-02-22 21:59:57
1250,701601587219795968,Twitter for iPhone,10,none,474,2142,Coopson,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,2016-02-22 02:57:08
1251,701570477911896070,Twitter for iPhone,9,none,956,2891,Yoda,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,2016-02-22 00:53:31
1252,701214700881756160,Twitter for iPhone,12,none,5281,12561,None,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",2016-02-21 01:19:47
1253,700890391244103680,Twitter for iPhone,11,none,588,2273,Chet,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,2016-02-20 03:51:05
1254,700847567345688576,Twitter for iPhone,10,none,518,2514,Crouton,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,2016-02-20 01:00:55
1255,700796979434098688,Twitter for iPhone,7,none,986,2505,Daniel,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,2016-02-19 21:39:54
1256,700747788515020802,Twitter for iPhone,11,none,9664,23513,very,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,2016-02-19 18:24:26
1257,700518061187723268,Twitter for iPhone,10,none,824,2695,Vincent,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,2016-02-19 03:11:35
1258,700505138482569216,Twitter for iPhone,12,none,591,2345,Kaia,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,2016-02-19 02:20:14
1259,700462010979500032,Twitter for iPhone,6,none,1854,4240,Murphy,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,2016-02-18 23:28:52
1260,700167517596164096,Twitter for iPhone,10,none,771,2715,Dotsy,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,2016-02-18 03:58:39
1261,700062718104104960,Twitter for iPhone,6,none,716,2724,Eazy,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,2016-02-17 21:02:13
1262,700029284593901568,Twitter for iPhone,10,none,603,2130,Coops,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,2016-02-17 18:49:22
1263,700002074055016451,Twitter for iPhone,9,none,1382,3409,Thumas,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,2016-02-17 17:01:14
1264,699788877217865730,Twitter for iPhone,12,none,519,2297,Nala,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,2016-02-17 02:54:04
1265,699779630832685056,Twitter for iPhone,10,none,1286,2833,None,Take all my money. 10/10 https://t.co/B28ebc5LzQ,2016-02-17 02:17:19
1266,699775878809702401,Twitter for iPhone,11,none,623,2008,Fillup,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,2016-02-17 02:02:25
1267,699691744225525762,Twitter for iPhone,5,none,4779,10542,Dave,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",2016-02-16 20:28:06
1268,699446877801091073,Twitter for iPhone,12,none,2699,6101,Archie,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",2016-02-16 04:15:05
1269,699423671849451520,Twitter for iPhone,10,none,338,1413,None,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",2016-02-16 02:42:52
1270,699413908797464576,Twitter for iPhone,11,none,636,2133,Miley,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",2016-02-16 02:04:04
1271,699370870310113280,Twitter for iPhone,11,none,452,1939,Calbert,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,2016-02-15 23:13:03
1272,699323444782047232,Twitter for iPhone,10,none,896,3253,None,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",2016-02-15 20:04:36
1273,699088579889332224,Twitter for iPhone,3,none,653,2300,Charl,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,2016-02-15 04:31:20
1274,699079609774645248,Twitter for iPhone,8,none,678,2515,Reagan,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,2016-02-15 03:55:41
1275,699072405256409088,Twitter for iPhone,12,none,1228,3077,None,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,2016-02-15 03:27:04
1276,698989035503689728,Twitter for iPhone,13,none,1012,3467,Oliver,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,2016-02-14 21:55:47
1277,698953797952008193,Twitter for iPhone,11,none,935,2779,CeCe,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,2016-02-14 19:35:46
1278,698907974262222848,Twitter for iPhone,10,none,646,2611,None,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,2016-02-14 16:33:40
1279,698710712454139905,Twitter for iPhone,10,none,703,2534,Cuddles,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,2016-02-14 03:29:49
1280,698703483621523456,Twitter for iPhone,7,none,394,1494,Rusty,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,2016-02-14 03:01:06
1281,698635131305795584,Twitter for iPhone,12,none,351,1327,None,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,2016-02-13 22:29:29
1282,698549713696649216,Twitter for iPhone,9,none,641,2393,Claude,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,2016-02-13 16:50:04
1283,698355670425473025,Twitter for iPhone,10,none,465,1921,Jessiga,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,2016-02-13 03:59:01
1284,698342080612007937,Twitter for iPhone,11,none,981,2323,Maximus,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,2016-02-13 03:05:01
1285,698262614669991936,Twitter for iPhone,11,none,2067,4886,Franklin,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,2016-02-12 21:49:15
1286,698195409219559425,Twitter for iPhone,9,none,6168,17247,Beau,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,2016-02-12 17:22:12
1287,698178924120031232,Twitter for iPhone,10,none,767,2893,Lily,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,2016-02-12 16:16:41
1288,697995514407682048,Twitter for iPhone,11,none,343,1564,None,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",2016-02-12 04:07:53
1289,697990423684476929,Twitter for iPhone,11,none,1336,3375,Doug,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,2016-02-12 03:47:39
1290,697943111201378304,Twitter for iPhone,10,none,708,2457,Cassie,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,2016-02-12 00:39:39
1291,697881462549430272,Twitter for iPhone,10,none,1225,3101,Carter,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,2016-02-11 20:34:41
1292,697575480820686848,Twitter for iPhone,8,none,513,2099,Ole,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,2016-02-11 00:18:49
1293,697482927769255936,Twitter for iPhone,11,none,695,2483,Blipson,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,2016-02-10 18:11:03
1294,697463031882764288,Twitter for iPhone,44,none,1428,3510,None,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,2016-02-10 16:51:59
1295,697270446429966336,Twitter for iPhone,10,none,1936,4813,Bentley,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,2016-02-10 04:06:43
1296,697259378236399616,Twitter for iPhone,8,none,1037,3381,getting,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",2016-02-10 03:22:44
1297,697255105972801536,Twitter for iPhone,10,none,1201,3107,Charlie,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,2016-02-10 03:05:46
1298,697242256848379904,Twitter for iPhone,10,none,691,2583,Oakley,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,2016-02-10 02:14:42
1299,696900204696625153,Twitter for iPhone,12,none,1052,3263,Rosie,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,2016-02-09 03:35:31
1300,696894894812565505,Twitter for iPhone,9,none,694,2407,None,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,2016-02-09 03:14:25
1301,696886256886657024,Twitter for iPhone,12,none,1867,5002,None,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,2016-02-09 02:40:05
1302,696754882863349760,Twitter for iPhone,10,none,370,1526,Reptar,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,2016-02-08 17:58:03
1303,696488710901260288,Twitter for iPhone,12,none,1061,2612,None,12/10 revolutionary af https://t.co/zKzq4nIY86,2016-02-08 00:20:23
1304,696405997980676096,Twitter for iPhone,7,none,1187,3292,Berb,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,2016-02-07 18:51:43
1305,695816827381944320,Twitter for iPhone,11,none,1207,3093,None,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,2016-02-06 03:50:33
1306,695794761660297217,Twitter for iPhone,13,none,806,3255,Wyatt,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,2016-02-06 02:22:53
1307,695767669421768709,Twitter for iPhone,13,none,770,1922,None,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,2016-02-06 00:35:13
1308,695629776980148225,Twitter for iPhone,8,none,2169,4703,Calvin,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,2016-02-05 15:27:17
1309,695446424020918272,Twitter for iPhone,12,none,1880,4507,None,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,2016-02-05 03:18:42
1310,695409464418041856,Twitter for iPhone,10,none,3702,8904,Bob,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,2016-02-05 00:51:51
1311,695314793360662529,Twitter for iPhone,10,none,1508,3736,Colin,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,2016-02-04 18:35:39
1312,695064344191721472,Twitter for iPhone,4,none,617,1641,None,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",2016-02-04 02:00:27
1313,695051054296211456,Twitter for iPhone,6,none,810,2738,Brian,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",2016-02-04 01:07:39
1314,694905863685980160,Twitter for iPhone,10,none,963,2828,Archie,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,2016-02-03 15:30:43
1315,694669722378485760,Twitter for iPhone,12,none,14912,36776,Phil,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,2016-02-02 23:52:22
1316,694352839993344000,Twitter for iPhone,10,none,637,2098,Oliviér,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,2016-02-02 02:53:12
1317,694206574471057408,Twitter for iPhone,10,none,2097,4285,None,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",2016-02-01 17:11:59
1318,694183373896572928,Twitter for iPhone,9,none,964,3029,Lola,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,2016-02-01 15:39:48
1319,694001791655137281,Twitter for iPhone,11,none,1062,3490,Chester,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,2016-02-01 03:38:15
1320,693942351086120961,Twitter for iPhone,10,none,381,1786,Kobe,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,2016-01-31 23:42:03
1321,693647888581312512,Twitter for iPhone,7,none,609,2769,None,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,2016-01-31 04:11:58
1322,693642232151285760,Twitter for iPhone,9,none,426,2608,Freddery,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,2016-01-31 03:49:30
1323,693622659251335168,Twitter for iPhone,10,none,380,1584,None,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,2016-01-31 02:31:43
1324,693486665285931008,Twitter for iPhone,11,none,654,1830,Lincoln,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,2016-01-30 17:31:20
1325,693280720173801472,Twitter for iPhone,10,none,1274,3461,Sadie,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,2016-01-30 03:52:58
1326,693231807727280129,Twitter for iPhone,9,none,756,2946,Bodie,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",2016-01-30 00:38:37
1327,693155686491000832,Twitter for iPhone,12,none,3322,8089,Dunkin,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,2016-01-29 19:36:08
1328,693109034023534592,Twitter for iPhone,11,none,641,1769,None,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",2016-01-29 16:30:45
1329,692919143163629568,Twitter for iPhone,9,none,777,2736,None,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,2016-01-29 03:56:12
1330,692901601640583168,Twitter for iPhone,10,none,622,1822,None,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",2016-01-29 02:46:29
